Recoding_name,Speaker_id,Beginning,Ending,Transcript ,Category,Note,,
2014-Cukhta-1.eaf,Interviewer1,2055853,2056732,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2061467,2062444,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2066007,2066828,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2067960,2072847,"Скажите, а вот когда вы начинали в школе работать, да, это, значит, какой был?",,,,
2014-Cukhta-1.eaf,Interviewer1,2073427,2074589,Получается...,,,,
2014-Cukhta-1.eaf,Interviewer1,2074589,2077308,Год шестьдесят третий.,,,,
2014-Cukhta-1.eaf,Interviewer1,2077308,2082141,"Вот много было учителей местных в школе, из Цухта?",,,,
2014-Cukhta-1.eaf,Interviewer1,2087828,2088359,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,2089397,2089983,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2096597,2099081,"А вы были второй, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2101625,2102129,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,2103920,2104774,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2108216,2113512,"А кто здесь преподавал, вот, до вас? В школе?",,,,
2014-Cukhta-1.eaf,Interviewer1,2123788,2124301,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,2129413,2130288,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2139054,2139529,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2141593,2142301,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2151740,2152634,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2169177,2170080,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2171447,2173009,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2174242,2174901,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2184225,2185477,"Отрабатывали, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2186105,2186788,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,2199538,2200109,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,2201906,2206496,"Но в вашем селе таких нет? Не остался никто, да? Не выходили замуж за ваших.",,,,
2014-Cukhta-1.eaf,Interviewer1,2215503,2216432,А...,,,,
2014-Cukhta-1.eaf,Interviewer1,2226170,2227000,А...,,,,
2014-Cukhta-1.eaf,Interviewer1,2228897,2229769,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2230898,2231949,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2235487,2236397,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2238489,2239247,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2245277,2246179,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,2246179,2249434,Можно ещё про ваших родителей я спрошу?,,,,
2014-Cukhta-1.eaf,Interviewer1,2249434,2252885,Вот вашего папу как звали?,,,,
2014-Cukhta-1.eaf,Interviewer1,2258140,2259538,"Ну, мне только имя.",,,,
2014-Cukhta-1.eaf,Interviewer1,2262609,2263734,Исалабаган?,,,,
2014-Cukhta-1.eaf,Interviewer1,2266856,2267776,Исала?,,,,
2014-Cukhta-1.eaf,Interviewer1,2269468,2270821,Исалабаганд.,,,,
2014-Cukhta-1.eaf,Interviewer1,2270821,2272627,"Редкое имя, да, такое?",,,,
2014-Cukhta-1.eaf,Interviewer1,2275643,2276410,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,2276410,2277375,Исала...,,,,
2014-Cukhta-1.eaf,Interviewer1,2278789,2281057,Угу. А он какого года рождения?,,,,
2014-Cukhta-1.eaf,Interviewer1,2288846,2290303,"Ну, это не так уж важно.",,,,
2014-Cukhta-1.eaf,Interviewer1,2294582,2298791,"Я отдельно про неё лучше спрошу потом, чтобы не запутаться.",,,,
2014-Cukhta-1.eaf,Interviewer1,2298791,2300364,А когда он умер?,,,,
2014-Cukhta-1.eaf,Interviewer1,2307687,2308931,В шестьдесят третьем году.,,,,
2014-Cukhta-1.eaf,Interviewer1,2312398,2313467,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2315717,2316567,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2316567,2319173,"Он был здешний? Из Цухта, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2320303,2324366,А когда-нибудь уезжал отсюда куда-нибудь надолго отец?,,,,
2014-Cukhta-1.eaf,Interviewer1,2327211,2327675,Ага,,,,
2014-Cukhta-1.eaf,Interviewer1,2330701,2331483,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2338667,2339445,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2350530,2351579,А...,,,,
2014-Cukhta-1.eaf,Interviewer1,2353898,2354857,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2356876,2357697,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2364396,2368561,"Арабский тоже нет, не знал он, да? Не умел писать арабским?",,,,
2014-Cukhta-1.eaf,Interviewer1,2369861,2370723,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2371523,2374166,"А по-русски мог говорить, нет, отец?",,,,
2014-Cukhta-1.eaf,Interviewer1,2379476,2380037,Угу,,,,
2014-Cukhta-1.eaf,Interviewer1,2381579,2382877,Он не воевал?,,,,
2014-Cukhta-1.eaf,Interviewer1,2389397,2390284,Аа...,,,,
2014-Cukhta-1.eaf,Interviewer1,2399138,2399937,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2403971,2404725,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,2407044,2409731,"А вот он аварского языка не знал, не знаете?",,,,
2014-Cukhta-1.eaf,Interviewer1,2410266,2411799,Аварский не говорил он?,,,,
2014-Cukhta-1.eaf,Interviewer1,2425472,2427396,"А ваш отец знал кумыкский, нет?",,,,
2014-Cukhta-1.eaf,Interviewer1,2436072,2436964,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2438293,2439951,"Ну, мог немножко, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2442052,2443401,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2447812,2448760,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,2449179,2451644,"А цудахарский, как вы думаете, знал он?",,,,
2014-Cukhta-1.eaf,Interviewer1,2453255,2454427,"И не понимал, думаете?",,,,
2014-Cukhta-1.eaf,Interviewer1,2467241,2469109,У председателя колхоза вашего?,,,,
2014-Cukhta-1.eaf,Interviewer1,2473110,2474850,"Жена была из Цудахара, а...",,,,
2014-Cukhta-1.eaf,Interviewer1,2477479,2478262,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2480384,2481336,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2484900,2487761,А здесь люди вообще религиозные были в селе?,,,,
2014-Cukhta-1.eaf,Interviewer1,2488325,2489402,Или не очень?,,,,
2014-Cukhta-1.eaf,Interviewer1,2491328,2494140,Мололись так вот в советские времена?,,,,
2014-Cukhta-1.eaf,Interviewer1,2497113,2497939,Не так.,,,,
2014-Cukhta-1.eaf,Interviewer1,2499090,2499737,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2512565,2513737,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2518423,2519234,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2520693,2521352,Хуже?,,,,
2014-Cukhta-1.eaf,Interviewer1,2522959,2523778,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2525595,2526449,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2531404,2532292,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2534040,2537299,"А здесь мечети не было, вот, при советской власти, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2538385,2541997,"Или вообще никогда не было? Раньше, до?",,,,
2014-Cukhta-1.eaf,Interviewer1,2544072,2545503,"Была, да? А...",,,,
2014-Cukhta-1.eaf,Interviewer1,2552830,2553982,"Да, видели, да.",,,,
2014-Cukhta-1.eaf,Interviewer1,2555881,2556540,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,2558297,2561617,Вот мы из Чуни шли и вот видели какую-то мечеть.,,,,
2014-Cukhta-1.eaf,Interviewer1,2562959,2564459,По дороге из Чуни.,,,,
2014-Cukhta-1.eaf,Interviewer1,2566765,2569089,"На= наверное, я даже не знаю.",,,,
2014-Cukhta-1.eaf,Interviewer1,2572745,2573490,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2578847,2579677,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2582679,2589828,"А тогда что ли сломали, да, в советское время? Разрушили что ли её? Куда она делась-то, мечеть, старая?",,,,
2014-Cukhta-1.eaf,Interviewer1,2595369,2598298,"Угу, понятно, понятно.",,,,
2014-Cukhta-1.eaf,Interviewer1,2653092,2654763,"Дома молились, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2656241,2657346,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2658950,2660009,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,2660952,2663578,"А мама, значит, какого года рождения ваша?",,,,
2014-Cukhta-1.eaf,Interviewer1,2666834,2671448,"Тысяча девятьсот третьего, то есть она так сильно была моложе его, да? Ну, так, да.",,,,
2014-Cukhta-1.eaf,Interviewer1,2671448,2673962,"А, на десять лет, да, где-то моложе?",,,,
2014-Cukhta-1.eaf,Interviewer1,2674401,2676146,"Моложе отца, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2676265,2677314,Как её звали?,,,,
2014-Cukhta-1.eaf,Interviewer1,2678535,2679359,Хадижат.,,,,
2014-Cukhta-1.eaf,Interviewer1,2682416,2684612,"Она отсюда была, из Цухта?",,,,
2014-Cukhta-1.eaf,Interviewer1,2684942,2685762,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2687761,2688907,Неграмотная?,,,,
2014-Cukhta-1.eaf,Interviewer1,2691276,2692079,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2696155,2699322,"И русского, наверно, не знала, да? Угу.",,,,
2014-Cukhta-1.eaf,Interviewer1,2705382,2705791,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,2707822,2708483,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,2720839,2721316,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2724207,2724784,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2736509,2740377,А за сколько отсюда дойти до этого базара?,,,,
2014-Cukhta-1.eaf,Interviewer1,2748065,2748773,А...,,,,
2014-Cukhta-1.eaf,Interviewer1,2755314,2759129,"Ну, то есть это недолго, да? Час-два, да, ходили?",,,,
2014-Cukhta-1.eaf,Interviewer1,2759847,2761000,До базара.,,,,
2014-Cukhta-1.eaf,Interviewer1,2762752,2763205,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,2765950,2766570,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,2776435,2778224,"М, угу.",,,,
2014-Cukhta-1.eaf,Interviewer1,2778804,2780543,Здравствуйте.,,,,
2014-Cukhta-1.eaf,Interviewer1,2784107,2785165,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2785165,2791209,"А как вот носили эту морковку: на себе или какие-нибудь ослы, там, лошади были?",,,,
2014-Cukhta-1.eaf,Interviewer1,2794787,2801516,"Вот когда на базар она шла с этим, с тяжёлым, сама несла? Или на лошадь, там, может?",,,,
2014-Cukhta-1.eaf,Interviewer1,2801828,2803186,"Нет? Сама, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2803984,2804778,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,2805668,2807447,Здесь ослов вообще не использовали7,,,,
2014-Cukhta-1.eaf,Interviewer1,2820192,2821285,"Да, да, да, да.",,,,
2014-Cukhta-1.eaf,Interviewer1,2834013,2834733,Навоз.,,,,
2014-Cukhta-1.eaf,Interviewer1,2835844,2836358,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2843044,2843745,Зачем?,,,,
2014-Cukhta-1.eaf,Interviewer1,2845583,2846437,"Топливо, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2847390,2848091,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2849486,2850548,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2864025,2864741,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2866119,2866900,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2877542,2879055,"А, дрова покупали, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,2879983,2881081,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2883010,2884081,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,2885153,2888997,"А в Мекеги, там чтоли лучше, да, в Мекеги, с дровами?",,,,
2014-Cukhta-1.eaf,Interviewer1,2892630,2894941,"Вы говорите, где покупали дрова?",,,,
2014-Cukhta-1.eaf,Interviewer1,2899456,2900408,Привозили.,,,,
2014-Cukhta-1.eaf,Interviewer1,2903830,2905883,"Да, ну, не была никогда.",,,,
2014-Cukhta-1.eaf,Interviewer1,2922480,2925527,"М, а у них там лес чтоли есть? Откуда у них дрова?",,,,
2014-Cukhta-1.eaf,Interviewer1,2929276,2931189,"Лес, да, рядом? М...",,,,
2014-Cukhta-1.eaf,Interviewer1,2932376,2933421,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2956514,2957226,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,2960956,2964553,"А там в Убеки лучше растёт, да? Там абрикос растёт?",,,,
2014-Cukhta-1.eaf,Interviewer1,2966277,2967636,Да? М...,,,,
2014-Cukhta-1.eaf,Interviewer1,2972656,2973548,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2979857,2981370,"Да, вот там особенно.",,,,
2014-Cukhta-1.eaf,Interviewer1,2989059,2989969,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,2991191,2995320,А здесь источников много с водой? Тут хорошо в селе или не очень?,,,,
2014-Cukhta-1.eaf,Interviewer1,2997874,2999031,"Немного, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3007350,3008228,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3011028,3013352,"А в Чуни больше воды, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3015476,3016578,На границе.,,,,
2014-Cukhta-1.eaf,Interviewer1,3018107,3018934,Аа...,,,,
2014-Cukhta-1.eaf,Interviewer1,3027602,3028651,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3030653,3031331,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3033118,3037252,"То есть что получается, что они немножко побогаче были, чем здесь люди?",,,,
2014-Cukhta-1.eaf,Interviewer1,3037860,3040567,"Или не было такого, такой разницы?",,,,
2014-Cukhta-1.eaf,Interviewer1,3046256,3047626,Лучше у вас жили.,,,,
2014-Cukhta-1.eaf,Interviewer1,3048795,3049917,"Да, раньше.",,,,
2014-Cukhta-1.eaf,Interviewer1,3050894,3051400,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,3052188,3052755,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,3054873,3055637,Да?,,,,
2014-Cukhta-1.eaf,Interviewer1,3074852,3075723,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3077468,3078230,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3081105,3082105,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3085864,3086670,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3100436,3101563,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3104581,3105753,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,3106900,3113507,"Значит, а вот Хадижат, ваша мама, она русский не знала, да? А аварский?",,,,
2014-Cukhta-1.eaf,Interviewer1,3115565,3117584,Угу. А цудахарский?,,,,
2014-Cukhta-1.eaf,Interviewer1,3121813,3123368,Но понимать могла?,,,,
2014-Cukhta-1.eaf,Interviewer1,3127618,3128614,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3133940,3134588,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,3136039,3141116,"А кто-то был вот из бабушек или дедушек, кто долго прожил, кого вы помните хорошо?",,,,
2014-Cukhta-1.eaf,Interviewer1,3157955,3158517,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3165888,3166434,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3168533,3169167,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3181419,3183513,"Не помните, да? Понятно.",,,,
2014-Cukhta-1.eaf,Interviewer1,3184605,3189765,"А вот ещё, я забыла спросить, а вот с какого времени тут телевизор работает у вас?",,,,
2014-Cukhta-1.eaf,Interviewer1,3190951,3194368,Вот в селе телевизор когда появился? Телевидение.,,,,
2014-Cukhta-1.eaf,Interviewer1,3203643,3204601,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3209414,3210025,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3234386,3239435,"А вот когда много уже стало телевизоров  и хорошо стало работать, это когда? С каких годов?",,,,
2014-Cukhta-1.eaf,Interviewer1,3245712,3248827,Когда уж так в каждом доме стали смотреть телевизор?,,,,
2014-Cukhta-1.eaf,Interviewer1,3279684,3280489,Да,,,,
2014-Cukhta-1.eaf,Interviewer1,3280562,3283028,"С девяностых годов, да, где-то?",,,,
2014-Cukhta-1.eaf,Interviewer1,3287690,3288437,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3289935,3290625,Да.,,,,
2014-Cukhta-1.eaf,Interviewer1,3291653,3292767,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3299154,3299899,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3327057,3327596,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,3329305,3330581,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,3334089,3334797,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,3338997,3340735,"Это была радость, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3343366,3346124,А электричество когда вообще тут пояивлось?,,,,
2014-Cukhta-1.eaf,Interviewer1,3352300,3353054,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3356140,3357239,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3373080,3373916,Ага.,,,,
2014-Cukhta-1.eaf,Interviewer1,3375155,3376235,А газ?,,,,
2014-Cukhta-1.eaf,Interviewer1,3377897,3380373,"С девяносто девятого, ага.",,,,
2014-Cukhta-1.eaf,Interviewer1,3384634,3385776,Понятно.,,,,
2014-Cukhta-1.eaf,Interviewer1,3389444,3399525,"Ну, интересно, что тут народ не разъезжается, в Дагестане много сёл, где люди так уезжают... сёла пустые стоят... а у вас вроде нет.",,,,
2014-Cukhta-1.eaf,Interviewer1,3419258,3421511,За счёт чего неплохо живут-то?,,,,
2014-Cukhta-1.eaf,Interviewer1,3436027,3436746,Ну.,,,,
2014-Cukhta-1.eaf,Interviewer1,3457732,3458643,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3469541,3473445,"Ну, чем же всё-таки зарабатывают тут люди? Я вот как-то не поняла.",,,,
2014-Cukhta-1.eaf,Interviewer1,3474887,3475955,"Огороды, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3509129,3513030,Да? Вот сколько тут КАМАЗов примерно? Интересно.,,,,
2014-Cukhta-1.eaf,Interviewer1,3519967,3521833,Да? Ничего себе.,,,,
2014-Cukhta-1.eaf,Interviewer1,3523213,3524393,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3527411,3528409,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3528964,3531177,"Ну, и что? На ка= как-то вот они...",,,,
2014-Cukhta-1.eaf,Interviewer1,3536604,3537315,А...,,,,
2014-Cukhta-1.eaf,Interviewer1,3546967,3547786,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3559453,3560354,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3568435,3568948,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3574024,3574738,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3580956,3581631,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3584005,3584835,Угу.,,,,
2014-Cukhta-1.eaf,Interviewer1,3597080,3598095,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3602141,3604874,"Угу. А, понятно.",,,,
2014-Cukhta-1.eaf,Interviewer1,3604874,3606387,Ясно.,,,,
2014-Cukhta-1.eaf,Interviewer1,3609390,3610517,Ну да.,,,,
2014-Cukhta-1.eaf,Interviewer1,3613393,3616917,"Хорошо. Вы, наверно, устали с дороги.",,,,
2014-Cukhta-1.eaf,Interviewer1,3617884,3619487,Спасибо вам большое.,,,,
2014-Cukhta-1.eaf,Interviewer1,3620105,3621057,Извините.,,,,
2014-Cukhta-1.eaf,Interviewer1,3628745,3636511,И нам интересно. Спасибо. Отдыхайте... теперь... от нас.,,,,
2014-Cukhta-1.eaf,Interviewer1,3641244,3646295,"Чуни пойдём вернёмся, да, пока ещё не стемнело. Ага.",,,,
2014-Cukhta-1.eaf,Interviewer1,3680837,3681615,Мм...,,,,
2014-Cukhta-1.eaf,Interviewer1,3693702,3694375,Это...,,,,
2014-Cukhta-1.eaf,Interviewer1,3710115,3711884,"Да, я записала про него.",,,,
2014-Cukhta-1.eaf,Interviewer1,3723478,3726236,"А я с ним разговаривала. Магомед Запир, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3726952,3729788,"А, сейчас скажу... сейчас, у меня записано.",,,,
2014-Cukhta-1.eaf,Interviewer1,3742196,3744133,"Магомед Запир, да?",,,,
2014-Cukhta-1.eaf,Interviewer1,3745423,3746713,"Внук, ага.",,,,
2014-Cukhta-1.eaf,Interviewer1,3748047,3748969,Угу.,,,,
2014-Cukhta-1.eaf,other,935341,938719,"Что-то вы поленились, да? Языки изучать.",,,,
2014-Cukhta-1.eaf,other,942318,945429,"Ну, аварский по сути, он не такой уж лёгкий язык.",,,,
2014-Cukhta-1.eaf,other,947286,950399,"Наш более такой, лёгкий.",,,,
2014-Cukhta-1.eaf,other,950786,951996,Да.,,,,
2014-Cukhta-1.eaf,other,955064,956381,"Нет, нам так кажется.",,,,
2014-Cukhta-1.eaf,other,956381,962658,"Нет, не только нам так кажется, аварский язык, произношение очень трудное.",,,,
2014-Cukhta-1.eaf,other,1045522,1047035,На спицах.,,,,
2014-Cukhta-1.eaf,other,1049800,1052218,"Нет, на спицах, на спицах.",,,,
2014-Cukhta-1.eaf,other,1053882,1054624,Ага.,,,,
2014-Cukhta-1.eaf,other,1291877,1295895,"Обрабатывали мучное. Да, мучное оно.",,,,
2014-Cukhta-1.eaf,other,1370664,1371479,Привозят.,,,,
2014-Cukhta-1.eaf,other,1427963,1429129,Овощи.,,,,
2014-Cukhta-1.eaf,other,1714395,1715596,Высокогорные.,,,,
2014-Cukhta-1.eaf,other,1745157,1749628,"Даже не высокогорная, вот самая такая высокогорная стоит у нас вот эта точка.",,,,
2014-Cukhta-1.eaf,other,1799406,1800717,И сейчас запасаем.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,16276,24227,"Я... тысяча девятьсот сорокового года рождения, седьмое марта. Чуть ли не восьмое марта.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,26275,27144,Да.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,31884,35623,Абдулла Зайпазенович. Салавагандов Абдулла Зайпазенович.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,39804,47361,"Да, был. В этой школе начал трудовую деятельность, после службы в армии, и сейчас продолжаю работать.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,49967,62629,"Сейчас... заведующим библиотекой работаю и... род= родной язык в одном классе, и несколько часов... труд... тоже.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,64916,65699,"Ну, в одном классе.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,70671,72048,Я родился здесь.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,74203,77137,Здесь... колхозный к=.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,78670,83266,"Тысяча девятьсот сорок седьмом году пошёл первый класс, школа была там.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,84071,86180,"Там, где, вот, дворец.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,87551,89005,"Да, старое здание там было.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,101664,103544,Я? В этой школе?,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,104271,111207,"В этой школе, да? Тогда семилетняя же школа была, потом восьмилетняя была шестидесятые годы, а потом девятилетняя сейчас.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,111752,113960,Семилетнюю школу окончил я девятьсот...,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,118297,125744,"Тысяча девятьсот пятьдесят четвёртом - пятьдесят пятом учебном году поступил... Акушинскую среднюю школу, восьмой класс.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,134245,135725,"Интернате, интернате.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,137405,141089,"Ну, через две недели домой пешком приезжал оттуда, приходил.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,144520,146895,"Ну, через горы, тогда же машин не было.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,148753,150241,"Километров пятнадцать, наверно.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,154711,155920,"Два-три, да, так.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,157295,164625,"Там со мной ещё два парня было из нашего селения, мой брат тоже там в десятом учился, я, мы, в восьмом учились.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,168104,169146,А потом...,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,170442,186909,"После восьмого класса, брата призвали в армию, вот эти мои товарищи тоже... перешли в Левашинскую, в свой район. Я тоже... перешёл... наш район.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,188063,191046,"Там окончил я десять классов, Левашинской средней школе.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,191489,192346,Тоже интернат.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,197020,201645,"В Акушах восьмой класс окончил, в Левашах - девятый, десятый, так.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,202383,204577,Тогда одиннадцатого класса не было ещё.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,214332,218154,Ну... девяносто процентов у нас одинаковый язык.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,218280,220016,Даже больше.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,225161,230173,"Потом, после... окончания средней школы вообще...",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,232248,235144,Служил в армии. Три года и четыре месяца.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,236871,238792,Я в родной Украине.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,243623,245129,Здравствуйте.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,249310,251128,На Украине служил.,,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,252859,263795,"Полтаве пересадка была, потом Белая Церковь, потом Житомир, и три года с лишним... Черкасской области, город Умань.",,,,
2014-Cukhta-1.eaf,chuni.цухта.30мн,264571,267888,Войсковая часть двадцать четыре триста сорок шесть ноль ноль восемь.,,,,
